1802262,17,4.0
1850737,17,3.0
814432,17,3.0
1839424,17,4.0
2213584,17,3.0
1162041,17,3.0
306454,17,4.0
2210523,17,4.0
1704841,17,4.0
1700453,17,3.0
852490,17,4.0
1388257,17,3.0
2383520,17,4.0
1320408,17,4.0
1369630,17,2.0
1270218,17,4.0
1693929,17,4.0
545115,17,4.0
1643068,17,4.0
1997736,17,4.0
950712,17,4.0
149588,17,4.0
1951754,17,4.0
2291607,17,4.0
1259487,17,4.0
2391026,17,4.0
1533545,17,3.0
451309,17,4.0
2378189,17,3.0
413175,17,4.0
114620,17,3.0
2535635,17,4.0
30873,17,4.0
1078816,17,4.0
640531,17,4.0
714346,17,3.0
1701438,17,4.0
842107,17,4.0
1588901,17,4.0
2210746,17,3.0
237936,17,3.0
889738,17,2.0
650900,17,3.0
2065265,17,5.0
480809,17,3.0
1646956,17,4.0
783142,17,4.0
2337603,17,2.0
42836,17,5.0
212808,17,4.0
2504144,17,5.0
526661,17,3.0
1065873,17,4.0
1938254,17,4.0
1786989,17,3.0
412235,17,3.0
2302505,17,4.0
1865788,17,3.0
163357,17,4.0
2610874,17,3.0
973655,17,3.0
849237,17,3.0
2608846,17,3.0
486802,17,5.0
1253562,17,3.0
1782410,17,4.0
269776,17,4.0
2236922,17,2.0
894114,17,3.0
2186515,17,2.0
2202771,17,3.0
695238,17,4.0
2135496,17,4.0
2415919,17,3.0
1801463,17,2.0
1799311,17,2.0
1504919,17,4.0
1420255,17,4.0
529609,17,5.0
1289557,17,4.0
2268359,17,3.0
1316616,17,3.0
93045,17,3.0
1163547,17,4.0
2490539,17,3.0
1915478,17,3.0
673508,17,5.0
1365991,17,3.0
175869,17,3.0
168281,17,4.0
496374,17,3.0
849867,17,3.0
831603,17,3.0
1026687,17,3.0
2585947,17,5.0
411468,17,4.0
938590,17,3.0
333011,17,4.0
1416745,17,4.0
2166492,17,4.0
500793,17,4.0
911,17,4.0
2607964,17,3.0
114618,17,3.0
979398,17,3.0
654840,17,2.0
1356520,17,3.0
2204853,17,5.0
876716,17,3.0
1430935,17,3.0
2040232,17,4.0
1180830,17,4.0
2554566,17,4.0
188461,17,3.0
1835914,17,4.0
561624,17,4.0
2373311,17,4.0
1152904,17,3.0
1460509,17,3.0
255012,17,4.0
896130,17,3.0
571286,17,5.0
2298752,17,3.0
131221,17,4.0
2363204,17,4.0
376407,17,4.0
57043,17,4.0
449233,17,3.0
2219876,17,4.0
1169021,17,4.0
1415803,17,3.0
1958428,17,4.0
843771,17,5.0
51972,17,5.0
746268,17,4.0
2174569,17,4.0
2423874,17,4.0
832162,17,3.0
2205330,17,5.0
247744,17,4.0
672991,17,4.0
2141356,17,4.0
1280746,17,4.0
57843,17,4.0
953663,17,3.0
2099128,17,3.0
2552611,17,4.0
2329094,17,3.0
1941657,17,4.0
1256979,17,3.0
23589,17,4.0
904315,17,4.0
1305796,17,4.0
2395124,17,4.0
1971939,17,5.0
53043,17,4.0
417787,17,3.0
2576949,17,3.0
780855,17,5.0
2548287,17,3.0
591866,17,3.0
2148331,17,4.0
180306,17,3.0
2026740,17,3.0
774367,17,4.0
1659827,17,4.0
371369,17,4.0
1761369,17,4.0
1579598,17,4.0
999151,17,3.0
2585859,17,4.0
918312,17,4.0
472660,17,3.0
1924653,17,4.0
25338,17,4.0
1432255,17,3.0
1229287,17,4.0
773761,17,5.0
1385877,17,4.0
206969,17,3.0
1850563,17,5.0
1319306,17,5.0
8230,17,3.0
1955133,17,4.0
922628,17,3.0
866371,17,4.0
2085988,17,3.0
2576024,17,4.0
1515373,17,5.0
86221,17,3.0
2087272,17,3.0
1750705,17,3.0
2302453,17,4.0
1131049,17,4.0
1094203,17,4.0
339592,17,4.0
650911,17,3.0
1455720,17,4.0
1700999,17,2.0
526398,17,3.0
1440629,17,4.0
1857268,17,4.0
2450736,17,4.0
1602078,17,2.0
975758,17,2.0
1293165,17,4.0
1976824,17,4.0
2250196,17,3.0
1176143,17,2.0
1675902,17,5.0
1327352,17,3.0
1347064,17,3.0
299805,17,3.0
1604716,17,4.0
2476251,17,3.0
380906,17,3.0
2562831,17,3.0
1980992,17,4.0
860307,17,4.0
905310,17,3.0
282406,17,4.0
446575,17,5.0
1778466,17,4.0
958359,17,4.0
383067,17,2.0
55143,17,4.0
1550986,17,3.0
631611,17,3.0
2626597,17,4.0
2000589,17,4.0
2378228,17,5.0
1192853,17,2.0
2488891,17,5.0
2063672,17,4.0
2112918,17,3.0
2628943,17,4.0
693193,17,4.0
648973,17,3.0
880609,17,4.0
1783227,17,4.0
2308518,17,3.0
779193,17,3.0
943590,17,4.0
1118957,17,3.0
379291,17,4.0
1663871,17,3.0
296743,17,5.0
1798203,17,4.0
1940851,17,3.0
589280,17,3.0
1410553,17,3.0
1365052,17,4.0
2602672,17,4.0
2317849,17,4.0
157016,17,4.0
1921387,17,5.0
2068834,17,4.0
608026,17,5.0
2203026,17,5.0
2135488,17,2.0
1227391,17,1.0
1940325,17,4.0
345655,17,4.0
2561086,17,4.0
1856101,17,4.0
879303,17,3.0
339616,17,4.0
1474318,17,4.0
2297101,17,4.0
579197,17,4.0
844417,17,5.0
415605,17,4.0
1560582,17,3.0
637867,17,3.0
1684601,17,3.0
1750077,17,4.0
635117,17,4.0
289316,17,1.0
1278662,17,5.0
1322387,17,3.0
537734,17,4.0
549747,17,4.0
1309117,17,4.0
960996,17,4.0
1861654,17,4.0
214934,17,4.0
1299450,17,4.0
1406428,17,4.0
345752,17,4.0
874411,17,4.0
2261547,17,2.0
1607424,17,3.0
1354046,17,3.0
1960855,17,4.0
1848970,17,5.0
1465214,17,3.0
1727556,17,3.0
2359270,17,4.0
2474372,17,2.0
2231134,17,5.0
2070732,17,4.0
1206927,17,4.0
1510107,17,3.0
273404,17,4.0
2476409,17,5.0
778442,17,3.0
2033742,17,4.0
2619665,17,3.0
1890179,17,3.0
715856,17,4.0
159727,17,3.0
1013391,17,3.0
2291274,17,2.0
2048809,17,3.0
323253,17,4.0
2280704,17,4.0
2549774,17,2.0
1955352,17,4.0
300757,17,3.0
1904657,17,3.0
1728361,17,5.0
1047618,17,4.0
443346,17,3.0
1545107,17,3.0
1469921,17,3.0
2285417,17,4.0
1447561,17,4.0
2322387,17,4.0
486048,17,3.0
1246469,17,5.0
1952409,17,3.0
2185960,17,3.0
2465247,17,4.0
395796,17,3.0
607797,17,3.0
958464,17,4.0
1598792,17,3.0
515278,17,4.0
1462424,17,4.0
2134365,17,3.0
244077,17,3.0
2067516,17,3.0
1133974,17,3.0
1316599,17,3.0
660837,17,2.0
1390609,17,5.0
39450,17,4.0
234325,17,4.0
2081233,17,4.0
1363753,17,4.0
1950585,17,4.0
1788613,17,4.0
2266859,17,3.0
1581265,17,2.0
914326,17,4.0
2268019,17,3.0
435771,17,3.0
2490477,17,5.0
2604947,17,3.0
1237152,17,3.0
325338,17,4.0
1073842,17,3.0
307996,17,4.0
1135129,17,4.0
581775,17,3.0
1913810,17,5.0
984482,17,4.0
706405,17,3.0
87972,17,4.0
1058560,17,4.0
431783,17,4.0
2013153,17,5.0
467094,17,4.0
1573680,17,4.0
381812,17,3.0
1626164,17,3.0
152050,17,3.0
399760,17,4.0
2405356,17,2.0
535491,17,4.0
2003899,17,3.0
227541,17,4.0
405058,17,3.0
208255,17,3.0
1527030,18,4.0
2287322,18,3.0
44268,18,5.0
368343,18,3.0
1582714,18,3.0
1209833,18,5.0
750281,18,4.0
1498586,18,3.0
1553250,18,4.0
350978,18,3.0
1211234,18,3.0
1561061,18,4.0
1196076,18,3.0
592951,18,3.0
2566674,18,4.0
503493,18,3.0
2631668,18,3.0
1776452,18,4.0
425045,18,4.0
481752,18,3.0
470282,18,4.0
1833567,18,4.0
1453667,18,2.0
1200781,18,3.0
701103,18,4.0
325759,18,4.0
2604811,18,4.0
167728,18,3.0
46711,18,2.0
2151157,18,4.0
372216,18,4.0
498014,18,4.0
2355624,18,4.0
1444076,18,4.0
1532779,18,4.0
29318,18,3.0
787968,18,4.0
1426839,18,4.0
2592839,18,4.0
107622,18,4.0
1233114,18,5.0
2177183,18,4.0
2547553,18,3.0
575323,18,5.0
1093210,18,5.0
910768,18,3.0
39939,18,4.0
2068892,18,4.0
2392382,18,4.0
1714983,18,4.0
370771,18,4.0
1583129,18,3.0
1896595,18,3.0
49642,18,3.0
795561,18,4.0
2192675,18,3.0
25361,18,4.0
2060593,18,3.0
205660,18,4.0
218627,18,4.0
1520579,18,4.0
2038288,18,4.0
1901708,18,4.0
1118140,18,3.0
2540825,18,3.0
1442701,18,4.0
2134151,18,5.0
1406412,18,4.0
54405,18,4.0
290670,18,5.0
2290659,18,3.0
2438352,18,5.0
493754,18,3.0
1414013,18,4.0
1062376,18,5.0
128766,18,4.0
276535,18,3.0
429997,18,3.0
2175625,18,3.0
1869158,18,4.0
1396860,18,3.0
1226618,18,4.0
1772127,18,4.0
2552125,18,4.0
9462,18,4.0
1544425,18,4.0
1381503,18,2.0
2396180,18,3.0
2486203,18,4.0
2257488,18,3.0
474501,18,3.0
772267,18,5.0
1520034,18,5.0
491066,18,4.0
373679,18,5.0
170661,18,3.0
2468394,18,4.0
666201,18,3.0
532207,18,3.0
416173,18,3.0
1873499,18,3.0
78544,18,3.0
2153361,18,4.0
452765,18,4.0
2309116,18,5.0
1785710,18,4.0
531698,18,5.0
2610649,18,4.0
620595,18,4.0
2012116,18,4.0
437729,18,4.0
637266,18,4.0
1996338,18,3.0
2436359,18,5.0
2594566,18,3.0
1459896,18,3.0
1254572,18,4.0
169941,18,3.0
1929310,18,4.0
437371,18,4.0
2387221,18,4.0
433877,18,4.0
1081560,18,4.0
172405,18,3.0
1760658,18,3.0
1818472,18,3.0
2460284,18,2.0
90463,18,5.0
595455,18,4.0
1704146,18,5.0
594738,18,3.0
1814827,18,5.0
1639532,18,3.0
2008936,18,4.0
1780095,18,4.0
2519375,18,5.0
1709186,18,4.0
848496,18,4.0
1673594,18,4.0
207060,18,3.0
854266,18,5.0
1554625,18,3.0
687591,18,4.0
1456333,18,5.0
1637213,18,4.0
370215,18,4.0
1153067,18,3.0
1941999,18,3.0
457713,18,3.0
595252,18,4.0
819533,18,4.0
1396735,18,5.0
858110,18,3.0
1934257,18,4.0
43730,18,3.0
2273123,18,4.0
1592140,18,5.0
399778,18,4.0
698827,18,3.0
1331319,18,5.0
319203,18,4.0
472792,18,4.0
1476724,18,4.0
1708442,18,4.0
1076815,18,4.0
1261395,18,3.0
955974,18,3.0
589069,18,4.0
16855,18,4.0
12947,18,4.0
107922,18,4.0
272402,18,5.0
1945763,18,4.0
2575519,18,3.0
2310986,18,4.0
326792,18,3.0
522924,18,4.0
1526628,18,3.0
1074857,18,3.0
2145288,18,3.0
1321979,18,4.0
2645491,18,4.0
1501608,18,4.0
72368,18,4.0
2009880,18,4.0
551682,18,5.0
511883,18,4.0
919219,18,4.0
69475,18,3.0
1483383,18,4.0
1556898,18,3.0
106865,18,4.0
1227739,18,4.0
1052539,18,4.0
2320476,18,3.0
1008841,18,4.0
970589,18,4.0
1468927,18,1.0
752476,18,4.0
1174741,18,4.0
2382843,18,4.0
486644,18,4.0
2436362,18,5.0
1636695,18,4.0
1112506,18,3.0
870576,18,3.0
1053545,18,3.0
160584,18,3.0
1830031,18,4.0
1343840,18,4.0
837242,18,4.0
485091,18,4.0
1309805,18,4.0
358546,18,4.0
1985778,18,4.0
1744653,18,4.0
607220,18,3.0
1671687,18,5.0
1950289,18,4.0
1231218,18,3.0
914296,18,4.0
1697800,18,4.0
927018,18,4.0
785311,18,3.0
2527928,18,4.0
1915938,18,4.0
1494116,18,4.0
2280062,18,4.0
858229,18,3.0
2463365,18,2.0
2017543,18,3.0
133993,18,4.0
1835827,18,5.0
2051573,18,4.0
581293,18,3.0
538529,18,5.0
1678642,18,5.0
805207,18,4.0
1547247,18,4.0
1952674,18,4.0
2309580,18,3.0
2194143,18,4.0
488705,18,4.0
802022,18,3.0
1970504,18,3.0
1485424,18,5.0
501279,18,3.0
2241263,18,3.0
2292809,18,3.0
722526,18,5.0
786649,18,4.0
1437146,18,4.0
1727531,18,3.0
201085,18,4.0
1016155,18,4.0
776582,18,4.0
1913533,18,3.0
1863021,18,4.0
1695368,18,4.0
1928698,18,4.0
1227110,18,5.0
571277,18,5.0
767814,18,1.0
1100552,18,4.0
424,18,4.0
1574973,18,3.0
1399726,18,5.0
398394,18,4.0
2230101,18,4.0
2202042,18,3.0
2409816,18,2.0
1000489,18,3.0
683806,18,4.0
2180835,18,3.0
1475156,18,4.0
1092427,18,4.0
1116370,18,4.0
672674,18,4.0
80320,18,2.0
763145,18,3.0
2621962,18,4.0
2287976,18,4.0
1918276,18,4.0
823118,18,3.0
2591966,18,3.0
2471566,18,3.0
2322068,18,4.0
269062,18,3.0
1158399,18,4.0
1382052,18,5.0
409378,18,3.0
1299493,18,4.0
2210042,18,4.0
505361,18,3.0
54217,18,4.0
2221092,18,3.0
1141065,18,4.0
2147081,18,5.0
1299368,18,3.0
2384777,18,2.0
1959936,2,3.0
748922,2,5.0
1131325,2,3.0
1312846,2,4.0
2314531,2,4.0
1636093,2,4.0
584750,2,3.0
2418486,2,4.0
715897,2,3.0
1172326,2,5.0
2344483,3,3.0
2229289,3,4.0
311641,3,3.0
2428502,3,4.0
475143,3,4.0
44402,3,3.0
47512,3,4.0
1246260,3,4.0
1148318,3,4.0
307313,3,3.0
1434479,3,5.0
1043428,3,4.0
2477231,3,4.0
349821,3,4.0
1514528,3,4.0
1641505,3,4.0
1993442,3,4.0
114072,3,4.0
2561674,3,3.0
2390623,3,3.0
2251677,3,3.0
2297310,3,3.0
823979,3,4.0
1543897,3,4.0
1347925,3,3.0
177678,3,5.0
1822229,3,3.0
2081473,3,4.0
410199,4,3.0
2434289,4,2.0
2498512,4,5.0
2573419,4,3.0
2101722,5,4.0
2187025,5,4.0
2064033,5,5.0
2469155,5,3.0
1293611,5,2.0
467152,5,4.0
2425992,5,3.0
952944,5,3.0
1919770,5,4.0
100750,5,4.0
927276,5,3.0
1722346,5,5.0
1670942,5,3.0
430715,5,4.0
1407684,5,4.0
401117,5,3.0
2573143,5,3.0
382445,5,3.0
485369,5,4.0
70199,5,3.0
1207257,5,5.0
358664,5,3.0
2620775,5,5.0
1160178,5,4.0
1595756,5,4.0
2145693,5,5.0
2170665,5,5.0
409927,5,4.0
81979,5,5.0
1866900,5,4.0
1794541,5,4.0
1146126,5,4.0
1597116,5,5.0
2203182,5,4.0
553668,5,4.0
2194429,5,1.0
959168,5,4.0
1488781,5,4.0
221630,5,3.0
966156,5,3.0
2022147,5,4.0
2300421,5,4.0
755078,5,4.0
2604633,5,4.0
209999,5,4.0
258801,5,4.0
760104,5,4.0
2118727,5,4.0
2629637,5,4.0
1210905,5,4.0
691460,5,3.0
1496861,5,4.0
1874618,5,3.0
1808686,5,4.0
789965,5,3.0
2498681,5,4.0
1132285,5,5.0
368977,5,4.0
1210948,5,4.0
1203279,5,4.0
1128196,5,4.0
1117357,5,2.0
1538319,5,4.0
2311028,5,4.0
468582,6,4.0
266808,6,3.0
631857,6,4.0
113867,6,4.0
688463,6,4.0
2029758,6,3.0
1118398,6,3.0
320468,6,4.0
1948924,6,4.0
1351631,6,3.0
2640999,6,1.0
942444,6,4.0
1005654,6,4.0
1064641,6,4.0
1254977,6,4.0
1641063,6,4.0
2107976,6,3.0
1875222,6,4.0
2452707,6,5.0
793852,6,3.0
212870,6,4.0
2039559,6,5.0
1600311,6,4.0
244931,6,3.0
189162,6,4.0
1063699,6,5.0
284410,6,3.0
94660,6,3.0
2498382,6,3.0
1333911,6,4.0
1790163,6,3.0
1797692,6,3.0
2352259,6,4.0
123354,6,5.0
2498356,6,4.0
682051,6,4.0
697116,7,3.0
1550847,7,4.0
1029108,7,4.0
1729814,8,5.0
581894,8,4.0
2452344,8,3.0
1510648,8,3.0
1457155,8,1.0
868399,8,4.0
1935656,8,3.0
2381563,8,3.0
643582,8,4.0
1581016,8,4.0
2157566,8,4.0
892157,8,5.0
1850750,8,3.0
1337982,8,4.0
278596,8,5.0
1649154,8,3.0
343920,8,5.0
1368356,8,5.0
2530578,8,4.0
1991127,8,4.0
2456589,8,4.0
2622152,8,5.0
2430016,8,3.0
897928,8,4.0
1721970,8,5.0
1644477,8,3.0
1126703,8,4.0
675134,8,5.0
1101769,8,3.0
2472811,8,2.0
1751197,8,3.0
682831,8,5.0
955734,8,3.0
2607358,8,3.0
1505888,8,4.0
1183392,8,2.0
2631960,8,3.0
1699980,8,3.0
1500364,8,3.0
132387,8,5.0
1042749,8,3.0
1481149,8,3.0
168696,8,3.0
2339293,8,4.0
2492480,8,4.0
96083,8,3.0
2355791,8,3.0
1159974,8,3.0
202305,8,4.0
2094020,8,3.0
1961028,8,4.0
2216429,8,3.0
292911,8,4.0
996157,8,2.0
914421,8,2.0
2297948,8,5.0
125163,8,5.0
332654,8,3.0
2039450,8,4.0
35647,8,4.0
563887,8,3.0
423270,8,3.0
2354054,8,4.0
338649,8,4.0
2572113,8,4.0
907557,8,3.0
409592,8,3.0
1363869,8,4.0
79103,8,4.0
621536,8,4.0
1960330,8,3.0
993142,8,4.0
2585913,8,4.0
2300806,8,3.0
2629028,8,4.0
1724717,8,3.0
2458381,8,4.0
1943333,8,3.0
1709367,8,4.0
1359572,8,4.0
172412,8,3.0
2597911,8,1.0
102465,8,3.0
2222702,8,4.0
1848634,8,4.0
1631490,8,4.0
1812260,8,4.0
2647532,8,4.0
1822582,8,4.0
1338697,8,4.0
229028,8,4.0
642478,8,3.0
169906,8,3.0
1068538,8,4.0
427769,8,4.0
843610,8,5.0
1895310,8,3.0
1078043,8,4.0
1124822,8,4.0
2010778,8,4.0
96706,8,5.0
1226969,8,4.0
1333434,8,4.0
1123668,8,3.0
541383,8,3.0
2239691,8,3.0
1898399,8,4.0
85908,8,4.0
400737,8,3.0
2556196,8,4.0
837656,8,3.0
1509265,8,4.0
1604647,8,3.0
295528,8,3.0
2576108,8,4.0
1786541,8,5.0
994769,8,3.0
1664851,8,5.0
1488177,8,3.0
1295417,8,3.0
822869,8,3.0
1825329,8,3.0
1982047,8,1.0
1196016,8,3.0
1587012,8,4.0
1530313,8,3.0
1170703,8,4.0
1796971,8,4.0
452444,8,3.0
2002803,8,3.0
395036,8,4.0
1816191,8,3.0
2117067,8,4.0
394017,8,5.0
153743,8,3.0
2420478,8,4.0
271907,8,4.0
1205946,8,4.0
1489493,8,3.0
1976406,8,3.0
960527,8,5.0
772946,8,4.0
2221136,8,4.0
1941733,8,4.0
2543215,8,4.0
1921856,8,3.0
2106063,8,4.0
645375,8,2.0
2182683,8,4.0
468044,8,4.0
392334,8,4.0
956820,8,3.0
1984381,8,3.0
2412799,8,3.0
1475650,8,4.0
2230416,8,3.0
905074,8,3.0
344986,8,4.0
1928399,8,4.0
286153,8,4.0
757762,8,1.0
2010250,8,3.0
1815850,8,3.0
1884090,8,4.0
884291,8,4.0
67923,8,3.0
2575623,8,5.0
2233742,8,4.0
2000388,8,4.0
1554644,8,2.0
1743430,8,4.0
1593992,8,4.0
2291871,8,4.0
244961,8,3.0
379784,8,4.0
1185265,8,4.0
2393918,8,3.0
1290434,8,4.0
401344,8,4.0
502846,8,4.0
1669517,8,2.0
1581674,8,4.0
570717,8,3.0
1606587,8,3.0
207131,8,5.0
409948,8,4.0
1361846,8,3.0
2578387,8,3.0
530018,8,4.0
721924,8,4.0
556756,8,4.0
342803,8,3.0
574754,8,4.0
2328513,8,3.0
183291,8,4.0
1787066,8,4.0
2485470,8,4.0
1383905,8,4.0
1656573,8,5.0
1927066,8,4.0
156552,8,4.0
464029,8,4.0
848905,8,3.0
1857762,8,4.0
2452817,8,4.0
823699,8,4.0
115237,8,2.0
558830,8,3.0
72629,8,3.0
2127518,8,5.0
567870,8,2.0
2337730,8,3.0
1534254,8,3.0
2369983,8,4.0
2397677,8,4.0
2103180,8,4.0
2169112,8,4.0
765678,8,5.0
79508,8,4.0
1357762,8,3.0
2144214,8,5.0
1865666,8,3.0
2028996,8,3.0
305768,8,5.0
52439,8,3.0
2319181,8,3.0
422224,8,2.0
695,8,4.0
1608703,8,3.0
1562704,8,1.0
943873,8,2.0
744814,8,4.0
1163016,8,3.0
1772918,8,4.0
1037849,8,4.0
2003182,8,4.0
2006219,8,3.0
2124755,8,4.0
902718,8,5.0
2011304,8,5.0
1816136,8,4.0
358190,8,3.0
914221,8,2.0
401694,8,4.0
1513947,8,3.0
1899543,8,4.0
2537449,8,3.0
988502,8,5.0
2400029,8,3.0
1107050,8,3.0
1100997,8,3.0
714322,8,3.0
294809,8,3.0
2266549,8,5.0
2251830,8,3.0
1066008,8,4.0
2161918,8,3.0
1040462,8,4.0
1841371,8,3.0
1146804,8,3.0
1496433,8,4.0
1145558,8,4.0
2337151,8,4.0
1541676,8,5.0
283883,8,3.0
1954543,8,3.0
2272333,8,4.0
968166,8,3.0
1390025,8,4.0
967637,8,4.0
972700,8,5.0
2109179,8,2.0
2045407,8,4.0
977820,8,4.0
800306,8,3.0
1060311,8,3.0
189417,8,3.0
99865,8,5.0
619497,8,5.0
2633545,8,4.0
